Campaign_ID,Region,Platform,Campaign_Category,Campaign_Type,Impressions,Clicks,Total_Engagements,Campaign_Ad_Spend
CMP_04073,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),118,4,4,3.84
CMP_04074,APAC,Email,Email,Welcome Series,1210,44,0,0.31
CMP_04075,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1250,77,0,314.35
CMP_04076,Europe,SMS,SMS,Flash Sale / Price Drop Alert,617,47,0,0.55
CMP_04077,North America,SMS,SMS,Cart Abandonment Alert,616,61,0,0.61
CMP_04078,APAC,X,Paid Social Media,Influencer/KOL Discussion,194,5,10,4.81
CMP_04079,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),386,6,33,7.75
CMP_04080,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",955,79,0,511.19
CMP_04081,North America,Bing Ads,Paid Search,Competitor Conquesting,1039,88,0,341.66
CMP_04082,APAC,Bing Ads,Paid Search,Competitor Conquesting,1449,85,0,434.9
CMP_04083,APAC,Email,Email,Cart Abandonment Flow,1031,48,0,0.34
CMP_04084,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),159,4,11,7.39
CMP_04085,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1736,82,0,240.8
CMP_04086,North America,Email,Email,VIP Early Access / Private Sale,759,56,0,0.28
CMP_04087,North America,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),299,9,12,6.0
CMP_04088,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),234,5,11,8.64
CMP_04089,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),181,6,15,9.95
CMP_04090,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1116,89,0,530.02
CMP_04091,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),932,15,52,12.23
CMP_04092,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),522,11,48,17.26
CMP_04093,North America,Email,Email,VIP Early Access / Private Sale,1033,41,0,0.21
CMP_04094,Europe,SMS,SMS,Flash Sale / Price Drop Alert,780,53,0,0.63
CMP_04095,APAC,X,Paid Social Media,Product Launch Announcement,553,9,40,13.33
CMP_04096,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),373,9,17,13.2
CMP_04097,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),351,9,25,5.11
CMP_04098,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),468,9,47,14.44
CMP_04099,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",2065,93,0,416.5
CMP_04100,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),729,11,40,9.31
CMP_04101,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",963,87,0,555.91
CMP_04102,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),156,5,10,7.22
CMP_04103,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1183,68,0,473.75
CMP_04104,North America,X,Paid Social Media,Influencer/KOL Discussion,455,10,34,8.25
CMP_04105,Europe,X,Paid Social Media,Brand Awareness (Conversation Driven),360,8,11,14.13
CMP_04106,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),367,7,29,10.85
CMP_04107,APAC,Email,Email,Cart Abandonment Flow,887,36,0,0.25
CMP_04108,Europe,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),429,14,23,14.2
CMP_04109,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1064,94,0,472.13
CMP_04110,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),310,9,17,12.55
CMP_04111,APAC,SMS,SMS,Flash Sale / Price Drop Alert,387,43,0,0.6
CMP_04112,APAC,SMS,SMS,Back-in-Stock Alert,1117,64,0,0.9
CMP_04113,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),339,6,20,6.98
CMP_04114,Europe,X,Paid Social Media,Product Launch Announcement,395,12,23,10.77
CMP_04115,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1146,96,0,383.52
CMP_04116,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",868,85,0,527.35
CMP_04117,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),648,10,28,11.2
CMP_04118,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",886,83,0,671.49
CMP_04119,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1737,81,0,463.0
CMP_04120,North America,X,Paid Social Media,Influencer/KOL Discussion,201,6,12,4.57
CMP_04121,North America,Google Ads,Paid Search,Competitor Conquesting,1293,76,0,224.62
CMP_04122,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1345,75,0,419.74
CMP_04123,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),432,7,30,5.54
CMP_04124,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),527,10,19,8.73
CMP_04125,North America,Google Ads,Paid Search,Competitor Conquesting,1348,70,0,202.03
CMP_04126,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1065,97,0,305.34
CMP_04127,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),269,5,20,3.05
CMP_04128,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),699,17,74,20.85
CMP_04129,Europe,Email,Email,Welcome Series,662,50,0,0.29
CMP_04130,North America,X,Paid Social Media,Influencer/KOL Discussion,425,11,27,11.67
CMP_04131,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),504,12,33,10.46
CMP_04132,APAC,Email,Email,Cart Abandonment Flow,741,50,0,0.35
CMP_04133,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),393,7,23,10.85
CMP_04134,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),324,6,10,9.68
CMP_04135,APAC,SMS,SMS,Cart Abandonment Alert,566,47,0,0.66
CMP_04136,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),327,11,30,10.53
CMP_04137,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1066,83,0,467.14
CMP_04138,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",2281,99,0,541.15
CMP_04139,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),343,11,27,19.16
CMP_04140,North America,SMS,SMS,Back-in-Stock Alert,653,66,0,0.66
CMP_04141,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1153,80,0,599.33
CMP_04142,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),180,6,6,11.44
CMP_04143,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),690,11,21,10.75
CMP_04144,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1238,92,0,607.64
CMP_04145,APAC,Email,Email,Newsletter / Brand Story,747,42,0,0.29
CMP_04146,North America,Email,Email,VIP Early Access / Private Sale,824,55,0,0.28
CMP_04147,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1776,72,0,307.85
CMP_04148,North America,Google Ads,Paid Search,Competitor Conquesting,1160,88,0,293.08
CMP_04149,Europe,Google Ads,Paid Search,Competitor Conquesting,913,83,0,253.84
CMP_04150,North America,X,Paid Social Media,Brand Awareness (Conversation Driven),246,7,15,5.03
CMP_04151,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1946,79,0,549.12
CMP_04152,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1772,88,0,538.22
CMP_04153,APAC,Email,Email,Newsletter / Brand Story,877,56,0,0.39
CMP_04154,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),295,8,18,11.81
CMP_04155,APAC,SMS,SMS,Flash Sale / Price Drop Alert,689,57,0,0.8
CMP_04156,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",863,77,0,370.59
CMP_04157,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1277,69,0,566.97
CMP_04158,Europe,Bing Ads,Paid Search,Competitor Conquesting,805,68,0,280.53
CMP_04159,APAC,Google Ads,Paid Search,Competitor Conquesting,1210,86,0,678.6
CMP_04160,APAC,Email,Email,Welcome Series,568,45,0,0.31
CMP_04161,North America,Instagram,Paid Social Media,Product Highlight (Carousel),133,4,9,3.23
CMP_04162,Europe,Email,Email,VIP Early Access / Private Sale,1006,50,0,0.29
CMP_04163,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1583,83,0,290.62
CMP_04164,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),424,11,19,8.76
CMP_04165,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),215,6,16,8.55
CMP_04166,APAC,Email,Email,Newsletter / Brand Story,1007,54,0,0.38
CMP_04167,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),508,11,47,8.03
CMP_04168,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1396,89,0,552.26
CMP_04169,APAC,SMS,SMS,Flash Sale / Price Drop Alert,704,57,0,0.8
CMP_04170,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1291,95,0,682.12
CMP_04171,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),251,8,17,6.31
CMP_04172,APAC,SMS,SMS,Cart Abandonment Alert,633,55,0,0.77
CMP_04173,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),200,7,20,8.86
CMP_04174,Europe,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),514,15,26,9.06
CMP_04175,Europe,SMS,SMS,Cart Abandonment Alert,669,42,0,0.5
CMP_04176,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),171,6,13,10.33
CMP_04177,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),514,15,39,20.69
CMP_04178,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",891,84,0,515.86
CMP_04179,APAC,SMS,SMS,Back-in-Stock Alert,683,54,0,0.76
CMP_04180,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),336,11,12,7.84
CMP_04181,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),309,6,9,6.11
CMP_04182,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",957,71,0,282.26
CMP_04183,Europe,SMS,SMS,VIP Event Invitation,936,47,0,0.55
CMP_04184,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),382,8,17,8.19
CMP_04185,Europe,X,Paid Social Media,Brand Awareness (Conversation Driven),513,11,23,11.2
CMP_04186,North America,Email,Email,Newsletter / Brand Story,773,50,0,0.25
CMP_04187,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),471,11,33,14.86
CMP_04188,APAC,Email,Email,Newsletter / Brand Story,764,39,0,0.27
CMP_04189,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1920,82,0,251.79
CMP_04190,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),243,8,8,11.56
CMP_04191,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1005,77,0,391.13
CMP_04192,North America,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),476,12,25,11.65
CMP_04193,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),492,12,25,16.27
CMP_04194,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),262,9,9,13.01
CMP_04195,Europe,SMS,SMS,Cart Abandonment Alert,1013,61,0,0.72
CMP_04196,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),495,16,19,32.51
CMP_04197,APAC,SMS,SMS,Back-in-Stock Alert,519,50,0,0.7
CMP_04198,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1952,90,0,297.97
CMP_04199,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1438,96,0,558.96
CMP_04200,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),320,7,22,8.97
CMP_04201,APAC,Email,Email,Welcome Series,846,55,0,0.38
CMP_04202,APAC,X,Paid Social Media,Influencer/KOL Discussion,266,8,13,7.29
CMP_04203,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),272,8,12,4.39
CMP_04204,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),375,11,27,5.5
CMP_04205,Europe,Email,Email,Cart Abandonment Flow,734,40,0,0.24
CMP_04206,APAC,X,Paid Social Media,Influencer/KOL Discussion,466,8,33,14.24
CMP_04207,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),445,15,25,23.53
CMP_04208,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),294,8,33,10.22
CMP_04209,APAC,SMS,SMS,Cart Abandonment Alert,444,44,0,0.62
CMP_04210,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1582,86,0,404.76
CMP_04211,North America,SMS,SMS,Cart Abandonment Alert,533,56,0,0.56
CMP_04212,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),331,9,25,13.39
CMP_04213,Europe,SMS,SMS,Flash Sale / Price Drop Alert,609,41,0,0.48
CMP_04214,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1134,74,0,337.7
CMP_04215,Europe,Bing Ads,Paid Search,Competitor Conquesting,1053,100,0,456.92
CMP_04216,APAC,X,Paid Social Media,Product Launch Announcement,662,15,33,17.81
CMP_04217,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),167,5,11,6.12
CMP_04218,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",753,66,0,366.44
CMP_04219,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),379,10,26,17.47
CMP_04220,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),755,17,65,26.02
CMP_04221,APAC,SMS,SMS,Flash Sale / Price Drop Alert,479,49,0,0.69
CMP_04222,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),334,7,11,10.0
CMP_04223,Europe,Email,Email,Newsletter / Brand Story,1312,43,0,0.25
CMP_04224,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),206,7,13,8.44
CMP_04225,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),406,12,25,20.4
CMP_04226,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),328,6,12,11.68
CMP_04227,APAC,Email,Email,Cart Abandonment Flow,954,51,0,0.36
CMP_04228,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),386,8,44,7.42
CMP_04229,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),359,7,23,10.06
CMP_04230,APAC,Email,Email,Newsletter / Brand Story,604,46,0,0.32
CMP_04231,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),421,8,12,15.35
CMP_04232,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),218,7,10,13.64
CMP_04233,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),150,3,13,3.35
CMP_04234,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),342,8,23,7.4
CMP_04235,APAC,Email,Email,VIP Early Access / Private Sale,788,47,0,0.33
CMP_04236,Europe,X,Paid Social Media,Brand Awareness (Conversation Driven),637,10,44,7.42
CMP_04237,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1621,71,0,362.58
CMP_04238,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",991,95,0,453.82
CMP_04239,North America,SMS,SMS,VIP Event Invitation,487,55,0,0.55
CMP_04240,APAC,SMS,SMS,Back-in-Stock Alert,359,39,0,0.55
CMP_04241,APAC,SMS,SMS,Back-in-Stock Alert,472,49,0,0.69
CMP_04242,APAC,Google Ads,Paid Search,Competitor Conquesting,1013,71,0,386.91
CMP_04243,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1199,75,0,279.34
CMP_04244,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",854,67,0,536.34
CMP_04245,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",901,81,0,563.94
CMP_04246,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",947,82,0,469.98
CMP_04247,Europe,X,Paid Social Media,Influencer/KOL Discussion,819,15,65,15.79
CMP_04248,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),379,11,28,8.13
CMP_04249,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),296,10,18,10.73
CMP_04250,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),484,12,29,9.3
CMP_04251,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),438,7,32,4.69
CMP_04252,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),201,6,14,5.22
CMP_04253,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),277,8,11,7.67
CMP_04254,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1081,86,0,349.85
CMP_04255,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),735,12,25,10.52
CMP_04256,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),394,9,17,9.7
CMP_04257,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),506,9,33,14.65
CMP_04258,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",861,72,0,418.67
CMP_04259,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),361,10,17,17.76
CMP_04260,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),403,7,20,6.03
CMP_04261,APAC,SMS,SMS,Flash Sale / Price Drop Alert,412,39,0,0.55
CMP_04262,North America,SMS,SMS,Back-in-Stock Alert,898,56,0,0.56
CMP_04263,North America,Bing Ads,Paid Search,Competitor Conquesting,1066,88,0,461.86
CMP_04264,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),155,5,7,10.07
CMP_04265,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),524,9,16,16.19
CMP_04266,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",945,86,0,548.52
CMP_04267,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1314,96,0,642.13
CMP_04268,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),414,14,23,15.61
CMP_04269,North America,SMS,SMS,Cart Abandonment Alert,748,53,0,0.53
CMP_04270,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),534,14,27,19.44
CMP_04271,Europe,Email,Email,Newsletter / Brand Story,674,48,0,0.28
CMP_04272,Europe,Email,Email,Cart Abandonment Flow,1343,48,0,0.28
CMP_04273,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),462,8,17,10.01
CMP_04274,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1459,83,0,516.68
CMP_04275,Europe,X,Paid Social Media,Brand Awareness (Conversation Driven),364,8,26,5.05
CMP_04276,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),253,7,9,7.1
CMP_04277,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1255,83,0,397.04
CMP_04278,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),581,11,35,16.56
CMP_04279,Europe,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),586,9,43,14.09
CMP_04280,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),173,6,13,11.75
CMP_04281,APAC,SMS,SMS,Back-in-Stock Alert,798,61,0,0.85
CMP_04282,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),445,9,13,8.08
CMP_04283,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1939,90,0,719.6
CMP_04284,North America,SMS,SMS,Back-in-Stock Alert,904,52,0,0.52
CMP_04285,APAC,Google Ads,Paid Search,Competitor Conquesting,1267,76,0,483.98
CMP_04286,North America,SMS,SMS,Back-in-Stock Alert,473,46,0,0.46
CMP_04287,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),275,9,15,5.74
CMP_04288,North America,Instagram,Paid Social Media,Product Highlight (Carousel),280,9,19,5.05
CMP_04289,APAC,SMS,SMS,Back-in-Stock Alert,731,60,0,0.84
CMP_04290,APAC,Google Ads,Paid Search,Competitor Conquesting,1591,84,0,372.59
CMP_04291,Europe,Google Ads,Paid Search,Competitor Conquesting,2312,94,0,279.53
CMP_04292,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),441,11,22,18.05
CMP_04293,APAC,SMS,SMS,Cart Abandonment Alert,907,55,0,0.77
CMP_04294,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),428,9,27,14.49
CMP_04295,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1108,97,0,318.68
CMP_04296,North America,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),1002,18,119,20.6
CMP_04297,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),325,11,30,7.68
CMP_04298,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",976,75,0,446.13
CMP_04299,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),454,7,30,5.42
CMP_04300,North America,X,Paid Social Media,Influencer/KOL Discussion,522,11,38,12.13
CMP_04301,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",901,85,0,395.51
CMP_04302,APAC,YouTube,Paid Social Media,Product Highlight (Detailed Review),400,12,17,15.46
CMP_04303,APAC,Email,Email,VIP Early Access / Private Sale,975,58,0,0.41
CMP_04304,APAC,SMS,SMS,Cart Abandonment Alert,339,40,0,0.56
CMP_04305,Europe,Email,Email,Newsletter / Brand Story,1066,50,0,0.29
CMP_04306,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",970,95,0,350.19
CMP_04307,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),278,9,25,13.97
CMP_04308,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",880,71,0,313.64
CMP_04309,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),381,6,24,8.14
CMP_04310,North America,X,Paid Social Media,Product Launch Announcement,241,8,15,6.32
CMP_04311,North America,X,Paid Social Media,Product Launch Announcement,239,7,17,10.33
CMP_04312,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),756,13,32,17.97
